#node1	node2
P47813	P54253
O60684	Q96K83
Q13191	Q99963
P52757	Q07890
P16144	Q06124
O43524	P35222
P32121	P32298
O15198	Q99615
P39019	P63220
Q7Z2Z2	Q9Y3A5
O14610	P51817
P23193	Q13315
P46783	P62847
Q15633	Q96PK6
P68431	Q9BVI0
P84022	Q9UM13
P12956	P55769
O60503	P16520
Q13561	Q99816
P35575	Q13131
O60244	P41235
P30153	Q6NZY4
P31947	P61587
P51617	Q13158
O94855	P61968
P05362	Q9Y490
P46092	P52333
P47756	Q9Y4K3
Q9HC35	Q9HC98
P56199	Q05397
P30291	P46108
Q8NDV3	Q9UQE7
P62136	P63208
Q8TAQ2	Q9P2D1
Q8N1F7	Q99623
P26651	P31946
P02461	P18827
P36956	P52789
P62829	P83731
P50991	Q99836
O95424	Q9BTW9
Q16778	Q9NPI1
Q16619	Q9UHF4
A6NIT4	P48551
P01566	P48357
O95751	P18146
P49662	P51571
P08134	Q96HP0
P43320	P53673
P23246	Q96ST3
P30281	P55273
Q13444	Q14155
P22694	Q9NZT1
P16220	Q8WWB5
P59998	Q9BPX5
Q13237	Q13936
A6NHL2	Q9Y6G9
Q14164	Q15785
P50914	P62888
P05060	P19388
O60506	Q9UL18
P01876	P02787
P54278	Q9Y2M0
Q86XR7	Q9Y4K3
P29992	P30556
P49815	Q92574
P10071	P48729
O75554	O95104
P22694	P50993
Q9NXR8	Q9Y4A5
P22694	Q8TCU5
P18124	Q07020
P00533	Q7Z7G1
P38405	Q96R09
P06748	Q5JVS0
O60260	P0CG47
P42773	Q14209
P07910	P52272
Q15633	Q9BUZ4
Q96E14	Q9H9A7
P42331	P63000
P41970	Q02363
P53803	Q9Y250
O00161	Q12846
P54136	Q15287
P17612	P55011
P20309	P50148
Q0D2I5	Q15027
P01891	P43358
P05412	Q9Y259
P01563	Q969J5
P26441	Q16394
Q8IYD1	Q9BZI7
P46108	Q07912
O00238	P12643
P07202	Q01344
P02775	Q8WVM8
P11274	Q96ID5
O95471	Q9Y5I7
P39880	Q13535
O43182	P60763
P18146	Q96S97
Q9NV56	Q9P0V3
Q13753	Q16787
Q96EZ8	Q9Y5K5
Q12834	Q9BYQ4
O60921	Q99615
A6NC98	Q9HAU0
P0C1H6	Q9UBN7
P07900	Q99459
P51617	Q99836
O95467	P30518
Q07817	Q13794
P08708	P62851
Q13131	Q96B36
P23246	Q06609
P46977	Q9NQX7
Q13485	Q9NQB0
A4D0S4	Q7L0J3
P49459	Q14194
P04179	P16104
Q9NV56	Q9Y265
P38432	Q9H0B6
P05067	P49768
P49760	Q13535
Q8WVC0	Q92541
Q02556	Q5W186
Q13535	Q5W0B1
P04049	P09619
P23284	Q96BK5
Q9BTD8	Q9BWF3
O95295	Q15796
P14784	P60568
P07737	Q04724
P16333	Q9UKE5
P62877	Q9H211
O14640	Q13145
P17480	Q9BXL5
Q13772	Q92831
P24385	P36873
P12980	Q9UHG0
P04899	P28222
P61218	Q9BTT4
P13051	P15927
P17181	P52333
O95865	Q6P1J9
P22607	Q99962
P01106	P60842
Q12873	Q96C92
P20936	P29323
P16871	P42229
Q15796	Q96MY7
Q8TDY2	Q9Y3A3
P63279	Q14164
P11717	Q9UJY5
P63092	Q9UBI6
P51970	Q9UI09
P04156	Q96NN9
Q01844	Q13601
404734	P62258
O95347	Q13535
P98177	Q08999
P27986	Q9Y2W2
O75940	Q96JB5
Q04864	Q13748
P31749	P62136
O75143	P78527
Q08211	Q12986
P12111	P13612
P17948	Q9HCE7
P07947	Q13177
Q15750	Q9UIA9
O60674	P19235
O15264	P19525
P62244	P62269
P04049	P25963
Q96A73	Q9UGY1
Q7Z2E3	Q9NRD5
P19838	P25106
P26010	P55268
Q9Y3D0	Q9Y5J5
Q9BQA1	Q9UL18
P0C0S8	Q13547
P49815	Q16659
P48544	Q9UK08
P15056	Q15382
Q13415	Q15554
Q13315	Q9NS23
O00255	P17535
P16333	Q9UHI7
O43164	Q96B02
P51965	Q8TDB6
P51817	P54289
P01106	P55851
P15151	P51808
P15735	Q9H7J1
P12235	Q07812
P22626	P67809
P49736	Q13415
P11142	P84090
Q15796	Q9NZJ7
Q9HAU0	Q9Y496
Q09472	Q9Y230
Q13094	Q92569
P63104	Q9UL42
Q92905	Q99759
P13164	P42224
Q9GZM8	Q9Y383
P26368	Q15796
O60861	Q8N693
O75529	Q9Y4A5
P05412	Q9Y616
P52292	Q9NWA0
O60674	Q99665
P33992	Q9UBD5
P63146	Q6ZT12
P22612	Q14721
O00217	Q9NX14
P0CG48	Q9NQC7
P37840	P99999
P05771	P41220
P17535	P28482
P62879	Q8TCU6
Q13772	Q99700
P45983	Q13115
P37088	P46934
Q14CB8	Q9H4E5
P63104	Q09666
P62269	Q00653
P12004	Q99684
P63098	Q13042
Q9GZN1	Q9Y230
P18146	Q14978
P38405	Q8NH79
P02753	P02766
P60568	Q05215
O95405	Q8TD26
P42773	Q01094
P25208	P35625
P24539	P56385
P11216	P46020
P27348	Q9NRR5
O43504	Q5JY77
O43676	P36542
Q12968	Q9Y277
O43707	P18206
P62807	Q9UBN7
P20265	P35222
406983	P35222
P08708	P62269
P16070	P55268
P49336	Q9BWU1
O60506	Q9Y2V3
P48023	Q9UKN7
Q07021	Q9HAN9
P35659	Q10586
O00522	P62834
P00734	P41235
Q13976	Q15759
P22301	Q13261
P04350	Q14155
P30154	Q13936
P30154	Q96Q15
P41594	Q13557
Q5VZP5	Q9Y4K3
P04899	P41597
O76071	Q8NBJ4
O14757	Q8IY92
P23508	Q9Y3A3
P10644	Q8WTW4
Q08345	Q96DI7
O14709	Q13263
Q96LZ3	Q9NZT1
P12956	Q16531
O15264	Q13469
P18146	Q9BT09
P18084	P46109
Q8TF61	Q9NRI5
P62714	Q9GZV5
Q05513	Q9NQZ8
Q12846	Q8NFX7
P01106	Q9NR11
O95400	P83876
O60359	Q15173
P15509	P29460
P42263	P49840
Q9UJY5	Q9UMZ2
P0C5Y9	P62807
P23458	P24394
P45984	Q9UDY8
P08107	Q6R327
Q14103	Q8IWZ8
P27361	Q03135
P46783	P62979
O00222	P04899
P06400	Q01892
P09914	P60228
O95477	P02647
Q9P287	Q9Y478
P46934	Q9H469
P17612	P42261
Q8IXH7	Q9Y241
P35968	Q01970
P15260	Q13007
Q07954	Q15485
O15111	P62158
P63173	Q02878
P58107	P62330
P08621	Q9BZL6
O14744	Q8NEV4
O60237	Q13464
O14986	O43791
407053	Q5BJF6
P09471	Q92569
A5YKK6	P21675
P10070	Q9NRP7
O60783	Q9NR30
Q16513	Q99459
P53396	P62330
Q06455	Q13547
P10145	P22894
O95487	P19174
P12814	P43364
P04637	P51813
P11488	P16499
O94874	Q9Y2Q3
O60499	O75379
P10071	Q9HCP0
P06241	P40763
Q9HCE7	Q9NWT1
O96019	Q14676
P49238	Q16663
P23528	Q92598
P61981	Q12802
P43403	Q13094
P0C0S5	Q99877
P63010	Q2TAY7
P12931	Q9NRJ4
O43566	P20701
P22607	P27986
P05067	P62937
P20248	P46527
P53680	Q9NZN4
P62136	Q7Z699
O15264	Q09472
O75925	Q07325
P11142	P45984
406952	Q9Y6Q9
Q68CJ9	Q9UQM7
Q14CS0	Q8TCT6
O75182	Q13547
O60359	Q66LE6
P59768	Q15759
Q16891	Q9H8K7
P23508	Q96GG9
Q00610	Q99759
P62837	P62987
P55072	Q96CS3
P04233	P25774
Q01726	Q5JWF2
O95819	Q12905
P57735	Q9Y664
P01562	P42701
P49759	Q8N2W9
P08572	P18564
P28072	Q15910
P20333	P62263
Q13424	Q99712
Q6P2Q9	Q9BRX9
Q15047	Q9BX70
P46937	Q66LE6
Q02763	Q9NSA1
P42773	Q9GZT6
P42167	P62258
Q7Z4I7	Q9H422
P60866	Q00987
O95999	P0CG48
P18825	Q14344
Q15788	Q9ULH1
P06756	P17301
P03372	Q08050
O15355	Q13535
P16435	P99999
P98082	Q15796
P49810	Q99466
P07910	P63279
P16157	Q13009
P35658	P57740
O00257	P46937
P10275	P15923
P09466	Q5UIP0
Q8IYM9	Q96RK0
P41235	Q13503
P35222	Q9NQB0
P14316	Q08209
P38919	Q09161
O14576	Q9H4H8
Q9C0E4	Q9NP73
P08575	P42768
P51531	Q9UPN9
P62258	Q14558
P35626	Q8NG76
O00161	Q6VEQ5
P52597	Q15366
P16104	P62877
P82664	Q14197
P30153	Q13033
O14933	O95376
P14921	Q99706
Q8IY57	Q9UPN9
P13498	P53778
P05013	P48551
P24855	P60709
P15884	Q92985
P05362	P20701
P49841	Q14397
O00411	Q9H5Q4
Q9H3P7	Q9HAU4
P10721	P16871
Q13535	Q14008
O14512	P10912
Q04724	Q07817
P12830	Q01105
P51149	Q15075
Q9BUJ2	Q9UKR5
P17980	Q99814
Q8N5U6	Q96B02
P19012	Q14533
P04278	P41235
P62805	Q12888
Q13387	Q16658
P04629	P16885
Q9P2W3	Q9UBS5
Q13315	Q7Z5K2
Q92993	Q9NPJ6
Q04771	Q16539
P08069	P42336
O43513	Q9BSL1
P14416	Q969Q6
P13010	Q9NYB0
P38646	Q9UHD2
O14543	Q13261
Q99558	Q9BQG0
O00255	O14686
Q04206	Q3ZCQ8
O43447	P18146
O95371	P32121
P51679	Q9Y258
Q9NPI1	Q9P2D1
P01106	Q9NU22
P04637	P29474
P18146	Q04609
O43639	P09619
Q14686	Q92731
P0CG47	P62316
Q6I9Y2	Q96FV9
Q8N2Q7	Q9HDB5
P27986	Q9HAV0
O00329	Q92569
O76071	Q13263
Q05193	Q99963
P01889	P31949
Q13315	Q8IXK0
O43765	P30480
P22612	P30307
Q8N668	Q9UBI1
P54259	Q99750
O60500	P06241
P25205	Q92794
Q13315	Q9ULR0
P08107	Q15653
P84022	Q15329
O00329	O60674
Q02763	Q6S5L8
P09471	P47898
P04637	Q9UI32
P55774	P61073
P32881	Q5VWK5
P46734	P49407
Q13573	Q5BKZ1
P51681	Q15835
P16144	Q9NVD7
Q15750	Q99615
Q13485	Q6ZN04
O14775	P22612
O60341	Q13330
P53779	Q15256
P17676	P18848
P0C5Y9	P33778
P21673	Q96I25
P26012	Q16363
P42768	P61158
P23508	P35580
P35462	P50150
P23219	P45983
Q10567	Q99459
P18084	P20908
Q00005	Q99832
O15121	Q9UL03
O43298	Q8IYF1
P10721	P52333
Q8TBB1	Q9Y620
P08579	Q9BWJ5
P18146	Q15532
Q15797	Q92905
O15105	P01375
O14544	P24394
P38405	Q9NZP2
P08069	Q9NZN5
P49023	Q13813
P54829	Q16539
Q9BY27	Q9NWS9
P0C1Z6	Q9C086
P01834	P02768
O14662	O60499
Q06190	Q7Z3S7
P31947	Q9NYL2
P35240	Q96NE9
Q8N392	Q92730
P23511	Q16181
Q99816	Q9Y5K6
P51991	Q13247
P49736	Q9Y3A3
O14936	P34741
P51610	Q06547
P18077	P46776
O76003	Q9BQ66
P25116	P49407
P54646	Q13085
P17275	P32519
P46020	Q16821
O43156	Q13535
Q13557	Q9Y6K9
O95155	P55072
O75581	Q9ULV1
Q07889	Q9UNA1
Q04917	Q9GZV5
O60603	P14625
P35637	Q01130
P01106	Q9NYY8
O75880	Q14061
P56703	Q13467
O75044	Q8IXI1
P62877	P63208
O75365	P78330
O94832	P60510
P05013	P19838
P40189	Q13007
P20809	P40238
Q07890	Q13546
Q15365	Q9NZW4
O14497	P38398
P05387	P39023
Q15691	Q5JR59
P54198	Q9Y294
P05231	P15509
P17252	Q99941
Q14197	Q5T160
O75970	P56747
P05107	Q15139
P38398	Q16594
O75365	Q9NVH1
P42702	Q9NPH9
P30414	Q16539
P22105	Q05397
Q01780	Q9Y230
P29466	Q13153
P0CG12	Q13541
Q04917	Q13105
28938	P52292
A5YKK6	P19793
Q8IY92	Q9Y3D3
P15151	Q07157
P11274	P13569
Q8N257	Q9UKV0
P48051	Q9UBI6
P01566	P17181
P02462	Q07092
Q06455	Q9P2A4
Q01344	Q13191
P22392	Q12972
Q9NRR5	Q9NYW0
P12755	P84022
P10144	Q71U36
Q13432	Q8TF65
O75508	Q9UDY2
Q02790	Q9UBE0
P22612	Q92934
P32881	P52333
P35555	P55001
P38398	Q6UWZ7
P01138	P06213
P84243	Q9H160
Q13761	Q13951
P13569	P29992
P25024	Q16627
Q07889	Q96B97
P46527	P68400
P05112	P23771
Q13002	Q8NBJ4
Q16537	Q9H0H5
O15372	Q15834
O60269	Q99750
Q14CS0	Q15078
P16499	P62873
P03928	Q9H4A3
P26358	Q9Y6K1
P13945	P34947
P25963	P56524
O00144	Q99750
P01614	P02768
P11233	Q15311
P24844	P60709
P29353	Q13191
Q05397	Q13972
O43660	Q13573
P49639	Q15654
Q8IYD8	Q9BXW9
P36941	Q9NR28
P08670	Q15047
P41182	Q03181
P05019	P08069
P10275	P15309
P51149	P68366
P43686	Q14525
O15169	Q96SB3
Q16637	Q92882
Q53RT3	Q8IY92
O60391	P41594
O95163	Q9Y6M9
P78552	Q16619
O75525	P61978
O60936	Q07812
P27037	Q8NER5
P42574	Q04206
O95711	Q02556
P24522	Q8IWY9
O95786	Q7Z2W4
Q9NRX3	Q9UKR5
P11166	P54646
O60262	P48549
Q02763	Q92729
P33992	Q13415
A8MT69	Q9NVI1
P18146	P61244
P28702	Q92830
P47813	P60228
Q01081	Q08211
P16220	Q96T25
P25440	Q9Y265
O00257	P18146
Q96KQ7	Q9H0I2
P18146	P35713
A6NM45	O95471
Q969J5	Q9P0W0
P16220	P42858
P01106	Q14289
P84022	Q9Y483
P10600	P35443
P15927	Q9BSB4
Q15369	Q9H257
P0C1Z6	Q9ULG1
P27695	Q14203
O75448	Q9Y4A5
Q15008	Q16082
P51681	Q14061
P62136	Q8IZS8
P01112	Q92734
P25054	Q12959
P51677	Q8WTQ7
Q7Z434	Q8IUC6
P06899	P55209
P10451	P23229
P01100	P17544
P31150	Q9UI14
P14672	Q8WYR1
P49915	P56545
O15162	Q6UY14
P07437	Q9UHD2
Q16612	Q96ID5
Q16543	Q9Y383
P0CG48	P35232
Q06587	Q13573
O75167	O95433
P11166	P27540
O95785	Q16637
P50151	Q8NFM4
Q49AJ0	Q92993
Q92765	Q9GZT5
P53350	Q99640
O75886	O95630
P08107	P12956
Q6IQ23	Q9BVG8
Q99459	Q9HAU5
P25963	P49407
O00548	Q8WW43
Q15326	Q8IUC6
P04637	P21673
P38405	Q96R69
P15927	Q12888
P10720	P51677
P08047	P84022
P08700	P31785
P53779	Q16828
A8K6C2	Q13651
P21246	P40306
Q15797	Q9UPZ9
P17947	Q99062
P42336	Q99490
P27348	P30304
Q13315	Q15020
P42681	Q8WYR1
O43665	P56537
P19174	Q9NZT1
P58401	Q8N2Q7
P08908	P63218
Q9BYH8	Q9Y6K9
Q93063	Q9Y4L1
P16885	Q14596
P31314	Q13642
407040	P38936
P11245	P41227
P51116	Q9Y4E5
P22694	P40145
P28482	Q12778
P15153	Q05513
P62993	Q96NZ9
P13612	P53708
O14964	Q9HA65
P41143	P63096
Q05655	Q9GZQ8
P26641	Q96RU7
Q13535	Q9NVI1
O95886	P62993
Q16512	Q9P212
P31946	Q9UI47
O75376	Q96EB6
Q05519	Q13242
Q15111	Q99928
P17535	P32519
P04844	Q15910
P62851	P62993
O60840	P28335
P39023	P61513
O94805	P62805
P43405	Q8IYS5
P01116	Q16204
494327	O75896
P24534	Q14164
P58012	Q96EB6
P27348	P55916
P00519	Q8N8S7
P40763	Q8TAE8
O75112	P02768
P20618	P49662
P47712	Q09472
P17612	Q13522
O76096	P07711
P45983	Q9HAV0
P57058	P67775
P27707	P78527
P01106	P62314
440264	Q8TCT6
P45973	Q9UER7
O14508	P35568
O95149	Q16643
O60610	Q99459
Q9NPD8	Q9NW38
Q16254	Q9Y4A5
P01562	Q5VWK5
O75182	P38936
P05141	P25963
P78337	Q13285
406934	P78563
P67775	Q9BXT2
O00308	P26367
P06400	Q14209
P42766	P62829
O60245	Q13315
P68400	Q15287
Q96EN9	Q9NPF4
P06241	Q92558
P55795	Q12986
P31946	Q9H1K1
P61964	Q9Y4K3
P08107	Q5VVJ2
P27986	P42336
A4GXA9	P39748
P01106	Q12894
O00585	P46092
Q07912	Q9Y5X1
P17252	Q12879
Q99459	Q99661
Q9BXS4	Q9UGN5
P01111	Q15311
O75643	Q9UL18
P26010	P60709
P30504	Q14697
P10914	P28907
P17693	Q03519
P24941	P78396
P19438	P34931
P03956	Q15654
Q96DN0	Q9NRR5
O14544	Q99665
P51003	Q08170
Q07343	Q13557
P61513	P62913
P42574	Q13153
Q13177	Q14155
Q01082	Q9UKE5
P14314	P18146
P15260	Q9P0W0
Q12933	Q96GX9
P62993	Q9NUG4
P49759	Q13427
P01106	Q8TAP6
P02768	P82279
Q05516	Q14192
P01116	P08581
P49792	Q9Y613
P06239	P42768
O95992	P58012
P22492	Q13185
P04637	P20338
O75019	P08637
P46531	P49841
P42574	Q9H3D4
P22626	Q08170
P31943	Q08211
P04406	P23508
O75533	P01106
P08238	Q99460
Q9H3S7	Q9H444
Q16270	Q9Y5Y6
O43809	Q13595
Q8N392	Q9NZW5
P62837	Q96EP1
P09651	P26599
P55795	Q00839
P01243	Q13617
Q7LC44	Q9GZT8
Q15836	Q16531
Q13315	Q99081
P30084	Q9Y478
P60866	P62851
Q01892	Q92793
P55157	Q15036
O15235	P58062
P35813	P52564
Q07889	Q96HP0
P42336	P50993
Q99466	Q9Y644
P35968	Q13191
P15927	Q8NBJ4
P13010	Q13426
Q99963	Q9UM73
Q15811	Q9Y5X3
P00519	Q13315
P10619	Q9NSA3
P42771	P61289
26765	Q9Y244
P04629	Q96PU5
P18433	Q9P2Y5
P16070	P52735
P26718	Q8TD07
O75116	P19338
P61160	Q92747
Q13315	Q15572
P42773	P51693
P58340	P62258
Q04759	Q9UDY8
P26006	Q13753
P50991	P60510
P12830	P49768
P53778	P67775
P22670	Q13485
P23760	P56645
P63167	Q9UKY1
O60739	P67812
P24539	Q14164
P01574	Q9HBE5
P15121	P40337
Q07864	Q13315
P01106	Q9BSC4
P48736	Q07890
P48047	Q14164
P09619	Q96B97
P36894	Q15797
Q6ZVK8	Q9BPX1
P18564	P56199
P41182	Q9Y228
Q9BQS7	Q9NP59
P20671	Q9H160
P31483	Q7KZF4
P15153	Q13616
P16298	Q13936
P18146	Q16665
P27986	Q9H1H9
P01106	Q07021
P16104	Q99880
O76071	Q15773
P08151	P48729
Q7Z7E8	Q9BY78
Q14181	Q8N2I9
P28482	P50549
O00267	Q96KM6
Q13011	Q15102
Q14161	Q5VV41
P00533	Q14192
P08246	Q15744
O75569	P07306
Q9UNS2	Q9Y6K9
Q13616	Q9UKT5
O95352	Q9H0Y0
Q14137	Q8IZL8
P05067	Q13564
406956	P46527
P46783	Q07021
P33981	Q9NYJ8
P05129	Q9UKL4
P30405	Q9H0C2
O43676	P03915
P17535	P56279
O00144	P35222
P01375	P19438
P03956	Q99727
P28482	Q8N5H7
P16333	P63000
Q00610	Q9H492
P05387	P46778
P36897	Q9Y4K3
O95685	Q12972
P23508	Q9Y5B9
P34932	P51617
P61952	Q9UBS5
P01579	P15336
Q15788	Q9BYB0
P01106	Q9NUQ3
Q8IUC6	Q92985
Q9BZS1	Q9UKT9
P04628	Q6FHJ7
P16144	Q9Y490
Q15139	Q9NRA0
P02647	P22061
Q8TBB1	Q96BR9
P29597	Q03405
P32246	P32298
P23470	Q9UM73
O43318	P23396
P04278	P60709
Q13077	Q5T1R4
Q14344	Q9NZN5
O15457	P40692
P62877	Q15796
P21333	Q13555
P15153	Q6H8Q1
O00555	P48549
O95897	Q15907
Q09472	Q9UQM7
B5ME19	P05198
Q13177	Q14161
O15105	Q9NYJ8
P16220	Q6ZUT6
O95199	Q9BT78
P22362	P49682
Q6GPH4	Q96CA5
Q8N257	Q9P0U4
P11142	P35225
P00519	P13671
Q15038	Q16718
P12980	Q96T60
P21333	Q13683
P46778	P61313
Q13409	Q71U36
P42684	Q15788
O60784	Q14919
O94985	P35555
P22694	Q07869
P14778	Q6IA17
O96008	P00441
O00754	Q401N2
P06241	Q13023
O95433	Q9BUV8
P14625	P16104
O14965	Q16600
Q13153	Q15746
P61073	Q16656
P10828	Q96HR3
O15162	P12931
O75581	Q9H1J7
P67809	Q8IWZ8
P48544	P51817
P05129	Q9BZL6
P05771	P26010
P18848	Q9NRI5
P49759	Q07955
407053	P35568
P54132	Q13156
P08151	P62258
O75689	Q05513
P02766	Q08379
Q13200	Q13432
O14610	P25116
Q01130	Q15428
O43474	P08047
P14866	Q13418
Q5VVX9	Q9Y508
P0C0S5	Q15906
P56945	Q9Y6K9
Q16637	Q9BUJ2
Q16543	Q9H093
Q16778	Q71UI9
P17948	Q9NSA1
O15198	P27348
P26012	P53708
P24522	Q92922
Q04206	Q15306
Q14790	Q7LC44
P50570	P57060
P01106	Q92947
P11229	Q96D09
Q15797	Q9NRA8
P18859	P51812
O14862	O75626
P12931	Q92793
O43747	P61966
P0C0S8	Q9NPI1
P16671	P54619
O00231	Q13573
P08670	P63167
P02545	Q99469
O00186	P18146
P27361	P50151
P0CAP2	P53567
P54619	Q9UGJ0
O60353	Q93097
Q99613	Q9NRX3
Q13315	Q9Y6D5
P31751	Q8NEB9
O60610	Q8NHR9
O00144	O00755
P10415	Q03060
P17612	P54840
O95967	Q03014
Q92993	Q9H1D9
Q8NFM7	Q9NRM6
P40337	Q9UHV9
Q16531	Q9H211
O15551	O95471
P80511	Q15109
P05388	P49207
P04150	Q05516
P61981	Q92538
406971	P30291
Q13315	Q8IY67
P21796	P49662
P32927	P42229
O94916	Q9UQM7
P29083	Q7KZF4
P49720	Q6XUX3
O00206	P43405
442890	O75364
P63104	Q99460
P19838	Q15653
P68400	Q9H257
P49407	Q00610
Q96EY7	Q9UL18
O75618	Q14790
P04637	P14921
P10301	Q8WWW0
Q16478	Q8NBJ4
P01871	Q16644
Q13535	Q9NZT2
Q13315	Q14562
P45983	P50150
P31947	Q07812
P42263	Q12840
P19793	Q05516
O95639	P33240
P43364	Q96EZ8
P04637	P09884
Q01844	Q13535
P13224	P48736
P24928	Q9NWA0
Q13490	Q15628
407026	P08572
P35968	Q00722
A6NMZ7	P31431
P35968	Q15464
O95793	P07437
P43686	Q969Y2
O60245	Q13535
P21675	Q08050
P26368	Q92841
P36873	P42262
P0CJ70	P25090
P62701	P62857
O60260	P57075
Q99623	Q9UL18
O00273	P27708
O75694	P30480
P18564	P35443
P05014	P16871
Q13557	Q13698
P46736	Q9NWV8
Q8NEU8	Q9UKG1
O94776	Q99459
Q969T4	Q9ULK6
P16220	Q8N461
P0C5Y9	Q96RL1
406907	Q00534
O14497	Q8TAQ2
Q13464	Q99755
P40337	P56134
P61313	P63173
O95786	Q9P0K7
O43306	P36544
Q16537	Q86YF9
P61247	P62857
Q8NHZ8	Q96DE5
P08620	P17948
P58753	Q13158
P78371	Q15257
O75365	P39656
P09012	Q00403
Q07890	Q8N392
P25054	Q99618
P08133	P23297
O75832	Q99460
P56705	Q9ULW2
P01106	Q13616
P28702	Q6P2C8
O14543	P48551
Q02156	Q8TAA9
O95622	P59768
O43464	Q13490
P04234	P27986
P07478	Q8TEW0
P19174	P42680
O15479	P46779
Q13535	Q99986
P19838	P78556
P06241	P20936
O43251	P54259
P62140	Q99941
Q13618	Q92997
Q14790	Q9H3D4
P06858	Q07869
O94916	Q04206
P51617	Q86WV6
P49639	Q9UKJ5
P08253	P35625
P16402	Q9NX58
P35968	P49763
P36897	Q9UER7
P41182	P42224
Q01094	Q14186
O76061	Q86VW0
O14807	P05129
P17181	Q13007
P49641	Q9Y383
P10451	Q9NUQ8
P01130	Q5SW96
Q53QZ3	Q9HBH0
P07099	Q9Y261
O75460	P0CG48
P09651	P62993
P58107	Q9BT40
P32969	Q02878
P62136	Q16816
Q13191	Q16526
Q5EB52	Q9H7B4
P28482	Q9Y603
P46937	Q07812
P69905	Q15904
P11234	P45983
O75626	Q8WWV3
O95433	Q13023
P01112	Q99759
Q13797	Q14031
P46108	Q96T58
P18754	Q13432
P62750	Q14164
P54253	Q9Y3S1
O95471	P56856
P48023	Q9BY11
P49903	Q8N357
Q14197	Q9Y6M1
P59768	Q13972
P14635	Q99442
P0CG47	Q07890
P42336	Q8IUC6
O14920	P06737
P08254	Q99727
P19320	Q9HBY0
P63279	Q15744
P38936	Q9P1Z0
O75528	Q9BRR6
Q13137	Q9H0R8
P39656	Q86WV6
O15355	Q8IY92
P49207	P62913
P27816	Q13885
O75015	Q8N6C8
Q12888	Q13535
O14654	Q02156
P63000	Q86VI3
Q12913	Q9UM73
P08754	P34998
A6NMZ7	P17301
P31946	Q15418
P04637	P53355
P28482	Q9UP65
P30291	P31946
O76070	Q9Y675
O43586	Q8IZX4
P04141	Q9HBE5
P68431	Q9Y6Q9
P42701	Q9UBD9
P61586	Q5T5U3
P42574	Q13489
P01111	Q15759
Q13315	Q99759
P31152	P49815
Q9H2F5	Q9NXR8
P38405	Q8NGV5
P19387	Q8N7H5
Q96EB6	Q9UBP5
Q14644	Q9Y297
P04439	Q8N109
P23508	Q15599
O95433	Q8NI27
O00499	P62834
Q13309	Q5MJ70
P04049	Q09013
O43561	P42338
P61978	Q99873
Q13501	Q9BXW4
P78552	Q9NPF7
Q16531	Q8TEB1
O43318	P06733
Q5UIP0	Q9H9Y6
P48556	Q9Y5K5
Q9H4G0	Q9UDY2
P31942	Q00839
Q9BQY4	Q9NWB1
P45983	Q01892
P28223	P29992
P06756	Q16363
P12956	P16104
P06493	P24864
P00451	P27824
P23921	Q7LG56
P01567	Q14627
Q14161	Q96PE2
P04637	P08183
P21246	Q9UGL9
Q13485	Q9NYN1
P52434	Q15560
Q96JB5	Q9UGM3
P10644	Q15750
Q8IZP0	Q96F07
Q16186	Q99460
P09619	P21781
P32456	P55957
P22607	Q99961
P36896	Q9UER7
P35916	Q92915
O75643	Q15029
O94874	Q969T4
P48357	P60568
P27482	Q8NFM4
P51677	P63096
P13688	P31997
Q9H254	Q9NYQ7
P63279	Q8IVD9
P62993	Q03001
P43364	Q16206
P42830	P51681
O14576	P68371
Q14626	Q9UHD0
Q13616	Q9NRD1
P38919	Q9HCG8
Q05397	Q9H3S7
P52565	Q08211
P17252	Q9UBI6
P05129	P09471
Q8WWW0	Q9GZQ8
P84022	P98177
P62891	Q02543
P19525	Q16236
P04198	P04637
Q6P4R8	Q9ULG1
P57729	Q15797
P16333	Q9NQU5
O00401	P06239
Q14197	Q96RR1
P62324	Q9H361
P01116	Q13671
Q13118	Q96KM6
Q14164	Q9NPH2
P55157	Q9BQ89
O14610	Q13936
P06899	Q93077
P04275	Q99759
P05161	Q00978
P62701	P62854
P16104	Q9H488
P35244	Q9Y4K3
P11171	Q01469
P01106	Q9ULZ2
P26373	Q00653
Q13158	Q7Z434
P08476	P10600
Q07890	Q8IZD9
P62837	Q12899
P15153	Q9Y3M8
P08172	P48736
P06127	P40259
P15502	P98095
P36888	P49715
P28702	Q9UHV7
P05129	Q68CJ9
P21675	Q9BQI7
Q15796	Q9HAU4
Q9BTM1	Q9Y5B9
Q9ULA0	Q9UPW8
O75116	Q9Y2I7
P23458	P29353
P20073	P32456
Q96LR5	Q9UBS8
P04908	Q5QNW6
P60709	Q9C086
O76093	P22455
O43809	Q16643
Q5JWF2	Q9UBY5
P39748	Q96FI4
P19388	Q9HCS7
P52198	Q96HP0
P41182	Q05516
P01730	P01920
P16104	Q13535
O43353	Q13114
P49841	Q05397
O43586	P15924
Q01094	Q14566
P04637	P53350
P24844	Q9P2M7
P63000	Q8IW93
P49321	Q9UBN7
P51617	Q9Y6K9
Q13705	Q15796
P39019	P62263
Q15326	Q15750
P42336	Q13077
P11021	Q96IZ0
P04183	Q8IWF7
Q15306	Q9Y4K3
P01116	Q13233
Q08345	Q8TEW0
O43913	Q9Y5N6
Q14164	Q96FW1
O15162	P27037
O75478	Q12962
P51679	P63096
