#node1	node2
P22695	P31930
P27487	P51671
P29460	Q14626
P22694	P48436
O95967	Q96FE5
P13010	Q9NYB0
P54753	Q15768
P18146	Q969V6
P60953	Q14185
P13569	Q9Y478
P61586	Q9Y3M8
P62875	Q14241
P56704	Q6FHJ7
P51160	Q13956
P18084	Q16787
O75925	Q12772
P19838	P53778
P15170	Q9Y4K3
O43741	P13807
P27348	P49286
P04156	Q14011
P10275	P27797
Q9HCU5	Q9NR31
P36954	P62875
P40937	Q15714
P19544	P31314
Q15287	Q9UKJ3
Q13315	Q99575
P54727	Q16186
P41220	Q9P2H0
406904	P78411
Q99459	Q9ULW0
P45973	Q16254
O43909	O95433
P09471	Q14831
P23511	P49715
Q6VMQ6	Q9UIS9
P50402	Q13813
O15350	Q01094
P10275	Q9UNE7
P54136	Q14164
Q92556	Q92608
O00141	O43524
P15056	Q05655
P02452	P08047
O15067	P19532
P35626	Q8NH72
P48544	Q9P2W3
P00505	P02743
Q13315	Q9NRN7
P31040	Q14164
Q9NPJ6	Q9UHV7
P23458	P49407
407026	P27986
P01889	P09960
Q15438	Q96L92
P19838	Q07021
P12956	Q9NPJ4
O14917	Q9NRR5
P52272	Q92841
P12757	Q13042
Q13007	Q5VWK5
P12830	P18031
O75380	Q16718
P04637	P26447
P45983	P62258
P08047	Q09028
O95400	P52597
O43557	Q13490
P62753	Q8N122
P11498	Q00005
P62873	Q96PN6
Q05193	Q14247
O43172	Q01081
P05106	Q9UQF2
P36952	Q8IY92
P53350	Q8IYD8
O75525	P09234
O43699	O60880
P54577	Q9UET6
P12318	P35354
P25205	Q14566
Q6UXN9	Q9C005
P78406	Q8TEM1
Q86VP6	Q8IY92
O94761	Q8IWV8
P27708	Q13546
P26447	P46379
P04222	P12004
P53985	P61966
Q01082	Q13573
P01889	P52907
Q10567	Q13573
Q96G23	Q9BUV8
P30793	Q96F85
Q13522	Q9Y5P8
Q8TEX9	Q9Y5J5
P17252	Q13233
P45973	Q92793
P35916	P55075
P18583	P61981
P17252	P63261
P29353	Q16695
P48039	P50148
Q14197	Q9Y676
P62750	Q07020
Q8TAU0	Q9UDV6
P16333	P26373
Q01974	Q13467
P63261	Q14315
P46527	P78396
P23396	P62701
Q3LXA3	Q9BYX4
P26196	Q8IZD4
Q16595	Q9NRD5
P01127	Q02763
P38936	P78396
P05771	Q5SW24
P54253	Q14671
P42566	Q9UMX0
O60602	P51617
P06239	Q9UQC2
O14493	P56748
O00453	Q7L622
P03372	Q12873
Q6RSH7	Q9NSA3
O43639	Q9NZQ3
P27986	P50150
P12931	Q13873
O95819	Q08211
Q9HBH0	Q9P227
P27986	Q9Y2H0
P11912	P43405
P37023	P55055
Q9BQ66	Q9BT49
P84022	Q9UHL9
P62249	Q04206
O75554	Q07666
P0CG48	Q06587
P61326	Q9Y5S9
Q14315	Q9UQM7
P62753	P62854
O43813	P63104
O95622	P16520
P20618	Q8IU60
Q13616	Q7Z6M2
P46776	P61254
P30305	Q92608
P36897	Q96PU5
P15018	P42702
Q05397	Q16539
P04049	P45983
P08069	Q03113
P62888	P84098
Q8WUT4	Q99750
P61313	P62945
O15226	P35228
O75746	Q9Y5J5
P12814	Q9Y2D8
P02461	Q05397
406952	P10145
P11216	P15735
P01106	Q13105
P21781	P22455
P42336	Q15303
P55854	Q9UBE0
Q14457	Q9C0C7
P08754	P50151
P04066	P52735
Q9H9G7	Q9Y3B4
P16104	Q6ZW49
P17612	P55011
Q15528	Q9BTT4
P05386	Q9H1I8
Q14498	Q15287
P63218	Q00722
P03897	P03923
Q9GZN7	Q9P2H0
Q08379	Q9H0U4
P63218	Q14416
Q8IYF3	Q9NZ42
P58876	P61964
Q14191	Q9NX02
P39748	P54132
P31946	Q96TC7
Q96EK5	Q9Y2Q3
P15170	Q13310
P36873	Q9UQM7
P61081	Q13564
P18146	P25788
Q08380	Q99623
P08581	Q9NQ66
P38936	Q9H324
O76071	Q9NRZ9
O15335	P56199
P27348	P61981
P84103	Q13242
O75935	P54253
O94925	P43360
Q09472	Q68CJ9
P09769	P42768
P15880	Q9UL18
P46734	Q9Y2U5
P02458	P08648
P52630	Q92985
P21860	P42681
P52597	Q8IWZ8
P61586	P85298
Q13137	Q8IZC7
P43364	Q12906
P84090	Q9Y5B0
P55735	P78396
O15239	O95182
P02675	Q14451
P49841	Q70SY1
P30273	Q8WTT0
O60224	Q969G2
P21675	P61244
P61981	Q3LI72
P60763	Q96F07
Q01094	Q13889
P55157	Q92988
P61026	Q86TI0
P84022	Q15052
Q16739	Q16799
O15379	Q9Y5X4
P10914	Q9P2K8
P02647	P10276
O00264	Q9H1Y0
Q9UM73	Q9UQ80
P19174	P22455
Q99558	Q9UM73
P10275	Q02548
O95630	Q9HAU4
O14862	P10914
P68104	Q00613
P62714	Q15173
P01730	P06340
Q13555	Q8TEY5
Q9H1B4	Q9NPJ8
P14416	Q9UBI6
O75365	Q7Z4Q2
P08620	Q02763
Q14197	Q9NP81
P13533	Q9P2M7
Q15102	Q9Y4G2
P62258	Q9UI47
P05412	Q06481
P54253	Q6ZMT1
P21246	Q9HC16
Q02641	Q13555
P20618	P49721
P15260	Q9ULV8
Q13557	Q14573
P40259	P51451
P39019	P62277
Q13698	Q13976
P25786	Q9BPX1
P42704	Q15653
O95630	Q9HD42
P36954	P53803
Q02539	Q15910
P23511	P25208
O00165	Q16760
Q15843	Q16531
P01876	P05546
P16234	Q6S5L8
Q04206	Q04917
P11142	P25685
P38936	Q9HB58
Q15796	Q8N6I1
Q00653	Q93008
P62879	Q9NQ66
P26196	Q9UKV8
P02775	P51677
P46777	P63173
Q99650	Q9NYY1
P68104	Q99519
Q15027	Q15836
P16333	P49770
Q03001	Q8TDR0
P49716	P58340
P10747	Q92569
O94864	Q86TJ2
Q8IYF3	Q9BT92
P02458	P51888
P00533	Q9H201
P62805	Q9NV56
P13727	P17676
P09466	Q5T3J3
P01138	P29317
P08047	Q15759
P19525	Q02447
P01588	P40238
P15735	P62158
O00463	P49069
Q13619	Q16531
P25445	Q92851
P62306	Q8WXD5
P30408	Q08345
P28482	Q8WWQ8
P08572	P31431
O96017	P04637
693123	Q00534
Q9BQ66	Q9P2R6
P26441	P42702
O14604	Q01844
P21266	P29372
O15198	Q14134
O43889	Q16649
Q00005	Q3MHD2
P28482	P56524
P0DJD0	P46060
406911	O75626
P62277	P62851
P01106	Q8N5Y2
P51787	P55011
O60840	Q86W47
O15516	P49841
Q05513	Q13009
P04049	Q15139
P63208	Q9H211
O43463	O75182
P07333	Q01196
O15116	P62310
P30153	Q9UF02
Q13564	Q13625
P40763	Q01628
P68431	Q9BYW2
P51817	Q8IZS8
O75528	Q96BN2
P12644	Q8TEU8
O95865	Q15645
P50151	P51817
P20333	Q92538
P49736	P55199
P19793	Q92769
P11215	P27986
P43403	Q9ULV8
O95832	P56856
P06865	Q9UPT9
Q16539	Q9Y6W6
Q13616	Q9Y297
Q9BYB0	Q9H2G2
Q01831	Q16531
P05556	P08123
P01344	P18146
P30519	Q5UIP0
P10147	P49238
O75365	Q15029
Q6STE5	Q92922
P18505	Q9H0R8
P46783	Q9Y6K9
P27694	Q9UNS1
P35638	Q10587
P30154	Q00005
O15379	P23769
O14965	P20936
P61952	Q14832
P16070	Q01955
P22612	Q15361
O00327	P07900
P07237	Q13177
O60674	P25024
P23396	P63104
Q5VVX9	Q9BYV2
P23467	Q15118
P54619	Q96RR4
Q8N5U6	Q8WVN8
P18077	P61313
Q8IVH8	Q99962
O75716	P41235
O43182	P52198
P62263	Q16594
P48552	Q07869
P13942	P26012
Q9NPI8	Q9NW38
P61254	Q92901
P78560	Q5T3J3
Q14192	Q15796
Q49AN0	Q9UKT7
Q13489	Q13546
Q5VVX9	Q96BH1
P48357	P54646
P29597	P42336
O95257	Q5UIP0
Q08116	Q9BWH2
P13693	Q15714
Q01094	Q9P2N4
406987	O95238
P84243	Q9HC52
P22607	Q9HCE7
P61077	Q12899
P13807	Q9H7J1
P08246	Q16663
P12110	Q13797
P05129	Q86XP0
P17931	Q6UVK1
P07942	P12109
P62993	Q9ULW0
O00141	P01833
P11226	P26022
P17612	Q9NP71
O00755	Q01974
Q07343	Q16566
Q07812	Q16539
O14964	O95897
406907	P04150
P35916	P49763
407040	Q9Y2T1
O60880	P04637
P42574	Q9H3D4
Q13315	Q16625
P63167	Q9UKR5
Q16594	Q9UPT9
P01106	Q9BTL4
O15055	Q14201
Q12933	Q92851
Q9HC73	Q9ULV8
P84095	Q9H7D0
P04179	P58012
O15519	Q13158
Q14686	Q92793
O75144	P10747
P05412	Q9H4B4
P33993	Q14566
O14827	Q9P2W3
Q13315	Q9UGP5
P18754	Q9UMN6
P46109	Q13683
P63104	Q99829
P19388	Q9H1D9
Q9BZ29	Q9H4E5
P01100	P53778
Q14332	Q9GZT5
Q13535	Q9HAW4
P62993	Q8IVH8
P12268	P31749
P08670	P61956
O14788	P68104
P46937	Q15599
P54257	Q9BPX7
P01106	Q9UGJ1
O00626	P51686
O00231	P04406
O43818	P10114
P22061	Q14164
O94776	Q86YP4
P30559	P62955
P38398	Q09028
P31689	Q9HCK5
P33076	Q15306
P23025	Q92889
Q13418	Q9NV58
O75365	P40121
O60739	Q9Y3U8
P01008	P41235
P43360	Q53HC9
Q8IYD8	Q9BXW9
P05783	Q8IWZ6
Q9UBU9	Q9UKK6
Q9P2H0	Q9Y6I3
Q68EM7	Q9HBH0
P12980	Q9P0M9
P35222	Q9Y2T1
Q99459	Q9NR12
Q96C92	Q9Y2X7
O60262	O60840
Q8TF46	Q9Y3B2
P18206	P35609
406893	P54253
P16619	P51684
O14641	Q9UM47
P41235	Q99435
O15379	Q99877
P49585	Q9UHD2
O43719	Q15428
O95295	Q08345
P01243	P29401
P50219	P52945
P43405	Q14242
O15514	Q9GZS3
Q8N1F7	Q92621
P61513	P63173
Q16576	Q9BQG0
P05556	Q63HR2
P13805	Q9Y328
P22301	Q13547
P62993	Q5SQ64
O00329	Q6ZUJ8
O15524	Q15369
P30559	Q9UBN1
O43295	P52198
P40238	Q05516
P16104	Q9NXR8
P0CAP2	P35998
P01889	Q9H773
P29353	Q13418
P38398	Q13535
P13500	Q04206
P11171	P24666
O60493	Q9H1Y0
P98175	Q8IX12
Q92629	Q96LD1
P21675	P49848
P30153	Q15172
O95997	Q99612
P19320	P19838
Q00013	Q16637
P23508	Q96FW1
P62993	Q05682
P17661	P63104
Q06265	Q9Y2L1
P19086	Q68DD2
O75528	Q8WYH8
O60256	P62258
P63151	Q13188
P30480	Q13148
O00744	Q9ULV1
P07550	Q8WTQ7
P17812	P30480
P63218	Q96PN6
Q92542	Q96BI3
P53675	P63010
P0C0S5	Q9BSM1
O15520	Q15475
P48357	Q9NSE2
P01308	Q15418
P42226	P61586
O60282	P42263
Q8TCU6	Q9UK08
P21953	Q9UER7
O00591	P60520
Q15554	Q96QC0
P23921	P30480
P0CG47	Q9HC16
P34741	Q03167
P23526	P63104
P06396	P68133
P13232	P26951
P67775	P68400
O60894	O95467
P08581	Q15147
Q5UIP0	Q92993
P06899	P61964
Q5FWF5	Q9UQE7
P19022	P35221
O15294	Q9H1M0
P25789	Q9Y244
Q5VVX9	Q9BY78
P16234	P46108
O00471	Q13133
P01106	Q96ST3
P78527	Q01201
Q14566	Q9UNS1
P27986	Q9HAV0
P32121	Q99418
P43358	Q86WT6
P51665	P54252
P27348	Q9NQU5
P40222	Q9Y6K9
P16885	Q9UQC2
Q9H8W4	Q9UKJ5
P32121	Q8NG76
P08581	P22681
P51817	Q12879
P06756	P46108
Q9BQA1	Q9UHR5
Q99570	Q9Y371
O95182	Q9Y6M9
P19875	P51684
P07949	P42566
P23141	Q01094
Q96ID5	Q9UGL9
P56945	P60953
O15111	Q14790
O60391	P17612
P26012	Q9UKX5
P62906	Q9UKV8
P21917	P62993
P13987	P52735
Q02156	Q8NER1
O43639	Q9Y2W2
O60359	P51817
Q14671	Q15797
Q9UPW8	Q9Y2J2
Q15465	Q99835
Q96F24	Q9UQE7
P52435	Q9NWA0
O00231	Q99460
P21333	Q9H9G7
P12931	Q16512
Q8WWL7	Q9UJX6
P04275	Q05397
O14640	Q7LFL8
Q15773	Q9Y3D0
P63092	Q9HAV0
O14818	P49720
O00253	Q13131
Q13315	Q9NZT1
P01106	P36955
P0CG48	P46531
P14921	Q6SJ96
P60228	Q9Y478
P28335	Q13698
P35637	Q08211
406912	P20749
O15392	Q15853
P00533	Q96B97
O96019	Q9H981
P05019	P06213
Q08170	Q16629
P19419	Q16143
P00747	P00749
Q13501	Q16543
Q92698	Q92878
P05997	P18564
O95837	P41595
Q13363	Q14526
P42261	Q13557
P62258	Q14974
Q15118	Q92729
P35749	P63261
P08069	Q9H4P4
P67870	Q8N2H3
P51991	Q13242
O95182	P03905
Q13233	Q16543
Q8IXH7	Q9Y241
P21580	Q12933
P54253	Q9UMN6
Q15149	Q16695
P19174	P49802
O00212	Q7Z5H3
P78396	Q12834
Q92831	Q9ULM3
Q14814	Q16539
O60271	P19838
Q9UHX1	Q9Y6M1
P61224	Q15139
P12004	P36873
P61224	Q7LDG7
Q9GZV5	Q9Y297
Q13547	Q16576
P20226	P26367
P55210	Q13489
P14778	P31749
Q00653	Q07020
Q13188	Q9Y2T4
Q9H204	Q9H2G2
P51665	Q99460
P04156	Q969X6
P29353	P31785
P62857	Q96BK5
Q5VWQ8	Q9Y2Q3
Q9NP79	Q9NS73
P62829	Q9Y572
O43683	O43684
P10415	Q12982
P15822	Q16539
O75865	P49639
P31947	Q9H4B6
O14641	P05412
A6NIT4	P26951
P23508	Q14232
O94906	Q9BUQ8
P01112	P30304
P31751	Q15173
P05113	Q8IU57
P25205	Q96T60
P04637	Q15573
P42338	Q06124
O14713	Q9BSQ5
O00743	Q9UPN7
O43639	P21860
O00175	P51681
P51668	Q8TDN6
P21802	Q13191
P14550	Q03001
O75365	Q9UBB4
Q01658	Q13952
O15105	Q9NR48
P20333	Q13748
O95721	P46459
P37231	Q15596
P17948	P52803
O00506	Q9BSQ5
P35225	Q13283
O43561	P27986
O60840	Q9Y691
O60356	Q15653
O95863	P05814
P04626	Q9Y316
P05129	Q9UBI6
A8MTJ3	Q9NYW1
P04049	Q96KB5
P27361	Q53H76
Q9NQT4	Q9NQT5
P0CG48	P58335
P54646	Q16875
O95163	Q9NYY3
Q86VW0	Q99417
P18146	Q99836
P11215	P51617
P52798	Q9UF33
P27361	P49815
O75578	P12931
P22626	Q07955
O60341	Q13573
Q7L523	Q9NQL2
Q14145	Q8IY92
O15264	P17676
Q15759	Q9HAV0
P12107	P13612
P08754	P25024
P63208	Q8TCJ0
Q13315	Q5VTL8
Q86WV6	Q969M3
O00463	P57078
P12755	Q13485
P01574	Q00403
Q13177	Q14161
P16871	P30626
P04141	Q03060
P05230	Q14512
O14905	Q9NPG1
P61952	Q9HCE7
Q02763	Q15389
P09471	P28222
O95782	P09496
P01106	Q96P16
406901	Q00534
O43318	Q9NRF9
O95453	P16220
O14508	P35568
P36897	P48454
P0C1H6	Q16777
P21673	Q8IY81
O60216	Q13535
O00267	Q58WW2
P84095	Q07890
P26368	Q15287
O43524	P03372
P24723	Q9HBA0
P05109	Q9H0T7
Q13444	Q15052
P05109	Q9Y575
P61764	Q13393
P55103	P61812
O00273	P13584
O43497	Q9NRR5
Q9GZT5	Q9NPG1
Q8NEC5	Q9UKJ5
O75955	Q14242
407047	Q01453
P15248	P16471
Q01449	Q15746
P23458	Q9HBE5
Q13287	Q8N4P3
P28325	Q02556
P19525	Q00597
P53041	Q16665
P10721	Q14451
P23771	P35225
O75116	P24844
P33241	Q9H2X3
P01241	Q7L2H7
P36897	Q9HCE7
P11233	P45984
P17612	Q8TCW9
P51003	Q16629
Q09472	Q9UBU8
P05141	Q15796
P14324	Q99816
P62304	Q969L4
P61586	Q9H7D0
O00459	P08581
O15144	P01889
P01112	Q07889
O15530	P84022
Q15459	Q99459
P04049	Q04759
Q71F56	Q86YW9
P62987	Q07020
P10721	P42566
P15056	P53779
406955	Q13315
P29353	Q13137
P10644	Q99435
P31947	Q86YD1
P35398	Q9NS56
O60675	P17275
Q9HAV0	Q9NQ66
P38398	P61968
O60861	Q00839
O00463	P83436
Q14257	Q9H0R8
P53779	Q99683
P18621	Q9UNX3
O14561	O75251
P05060	P27448
P35558	P54646
P55157	Q9UBS5
P63208	Q9NRD1
O00233	P62195
P11171	Q9Y5L4
P32121	Q9H343
P55769	P98175
P10144	P55211
P62258	Q7KZI7
Q92985	Q9NWZ3
P23511	P25774
P35968	P98077
O95484	Q96AP7
P32121	Q8NGC6
P28074	P49720
P04637	P38936
Q9GZQ8	Q9NT62
Q07021	Q13480
P48443	Q15596
P01375	Q12968
P46108	Q14807
P35232	Q8TDR0
P08246	P08572
P45984	P61224
P14635	P41002
P62158	Q93100
P06241	P35222
O00220	P02458
Q13547	Q9P0M6
P62877	Q93034
O14796	Q9BZW8
O95343	O95475
P49715	Q06455
Q15843	Q8WXE9
Q9BY43	Q9UN37
P11308	Q92769
9757	O95433
O15162	Q96ME1
O94910	P25054
P54727	Q96IG2
Q5UIP0	Q9Y3A3
O75400	Q8N3X1
O76003	Q8WVB3
Q16665	Q8N122
O00220	P01730
P25788	Q00653
Q92793	Q96JK9
Q07157	Q08043
Q6ZVL6	Q9NTJ4
O75940	Q9Y3B4
P21127	Q15287
P18077	P61353
P14778	P18146
O43541	Q13485
O60674	P42229
Q13315	Q15020
Q16594	Q92830
Q16659	Q8TDC0
P52757	P61587
Q14562	Q15796
O14640	Q14344
Q9C0C7	Q9GZQ8
P55160	P60763
O15530	Q9Y243
P27816	Q96RT1
O60674	P16473
P54725	Q13315
P48551	P52333
P51610	P62807
Q9NR96	Q9P1U1
P68431	Q9NPI1
P52756	Q8IX12
P30050	P62913
O43251	Q9H0E2
P19438	Q13546
Q15172	Q86YF9
P29350	P43629
O96017	Q9UBU7
O43242	Q9UL46
O60828	P61006
P02462	P05106
P62826	Q92973
P01563	Q92793
Q15796	Q99615
P25208	Q99618
P01857	P08729
P42771	Q14164
P27348	P46778
Q6IAA8	Q9Y2Q5
Q8TAP6	Q9Y467
O43597	P04080
P48643	Q13233
P46782	P62241
P15813	P27797
P35626	Q8NGS6
O95477	Q13425
O95622	P17612
Q00610	Q9UJY5
P58876	Q96RL1
P41182	Q15771
Q15843	Q9BY44
P49959	Q9NX02
P26006	Q6UVK1
P04637	Q9NRM7
P16220	Q9BXJ7
O60671	Q9UIF7
P07339	P51149
P08138	P29353
P30542	P63096
O75344	O75909
Q15075	Q9Y2X7
406949	P24864
O75449	P18146
Q13330	Q8IXH7
O15533	P01892
P24394	P63244
P23527	Q16777
P38405	Q9Y3N9
P16220	Q92519
P34896	P67870
O76070	P45983
P62879	Q13153
O75909	P54253
P60520	Q00005
O00487	Q9UL46
O00571	O15264
Q13156	Q96E14
P26640	P63104
P54259	Q5JSZ5
P48357	Q8N5S9
Q14197	Q96EH3
P02775	P46094
P04637	P61086
P49639	Q03164
P06213	P49763
P63000	Q9NQU5
Q9HCE7	Q9NWT1
P09619	P21453
P49902	Q9BVI4
O00206	P01106
P51681	P56282
P33992	Q9UBU7
Q96ST3	Q9UBL3
O43677	P03905
P56524	Q6FI13
A8MT69	P01106
P16234	P42336
O60258	Q02763
Q99880	Q9UQL6
P43628	Q31610
P19174	Q07666
P28482	Q9UP65
P51684	P80162
P62993	Q13330
P49757	Q8IUQ4
P10451	P23229
P29317	P31371
P08514	P35443
P11171	P68036
P62805	Q16531
Q969H0	Q9UKT4
O15117	O60880
Q8WV28	Q96B97
P51686	P63096
P10244	Q16254
P43146	P60228
O60551	P42574
Q14525	Q9NW61
P04350	Q969W0
O95750	P17948
P17655	Q15078
P04899	P13569
P08107	Q9BXA6
O43918	P19174
P42081	Q00653
P18206	P20618
O14980	P35658
P01236	Q99665
P51817	P55011
P35916	P61328
O00716	P78396
O43913	Q9BXI2
O43683	P46108
P14151	P17252
O60306	Q13573
Q9BT17	Q9NRL3
P08151	Q15672
P55209	Q6ZVT0
Q09028	Q15022
Q9H4B7	Q9Y6G9
P06213	Q16827
P08047	P28370
P02647	Q9BQN1
P05771	Q9H0R8
O96017	Q15435
Q9H3U1	Q9Y2Q3
P63261	Q9UKX2
P27986	Q9P2W3
P08581	Q16827
P35626	Q8NH10
P62714	Q08289
P30480	P55036
Q13087	Q92956
P25445	Q92835
O95819	Q9UNE7
P26012	Q13753
O14610	P51828
P24723	Q16625
O15511	Q07890
Q13547	Q15047
P30504	P61769
P53778	Q13115
P11940	P62993
P12830	P17252
P10589	P41235
P27361	Q92729
Q6UN15	Q9NP77
Q05519	Q13247
P16333	Q9UQ07
P61586	Q8IW93
P29474	P35609
406887	P05231
Q14197	Q9NPE2
P63173	Q02878
P19338	Q9Y6D6
P11161	P56645
P25963	P33993
O43561	P01732
Q96QB1	Q9Y3M8
P58401	Q8N2Q7
O43464	Q9NR28
O43809	Q12996
P32121	Q9H339
O00213	Q12800
P30679	P43115
554210	O60315
P25789	P53350
Q15435	Q9UD71
O75038	Q9NRD5
O15105	Q9UIS9
P47914	Q9C0C9
P13725	P17181
P61254	Q9UET6
P29590	Q5VVX9
P62993	Q8TB24
P32969	Q15843
O43677	O95168
P01243	P84022
P55157	Q99259
O00329	Q13094
P19105	Q9Y6K9
Q9NPQ8	Q9NRR5
P51843	Q13573
O15144	P63261
Q15475	Q8NES3
O60879	P61586
Q13439	Q9UPN3
O15551	O75508
P35222	P84022
P68431	Q9Y6J9
P56199	Q9HBI1
P14416	Q14738
P28072	Q9Y4K3
574447	P51617
P18848	Q15744
P00519	Q92988
O15105	Q9UN79
P31947	Q99418
Q13177	Q92609
Q06323	Q13200
Q14626	Q9P0W0
O15143	Q92747
Q6FI13	Q8N257
P42768	P68400
Q16795	Q9Y375
O15264	P04839
O60684	Q01201
P12931	P20774
P54727	Q13569
P63218	Q9HBW0
P15812	P18146
P48023	Q9NSI8
O00716	Q75NE6
Q8IYF3	Q9P218
Q96FJ2	Q96LC9
Q9NS23	Q9Y6H6
P63104	Q14764
P43268	Q09472
P01569	Q01344
P45983	Q9H257
P15170	Q13588
P10276	P14921
O95751	Q7L190
Q9BWD1	Q9Y478
Q8TC90	Q93062
P49792	Q9Y4K3
P19784	Q9Y5Z7
P49790	Q9UIA9
Q15642	Q96RU3
P19532	Q96KN7
P52732	Q9BUZ4
P16104	Q86WJ1
O15379	O60675
P00533	P08107
Q9H9G7	Q9HCK5
Q15628	Q9Y5S8
P56704	Q96HF1
P01266	Q06710
A8MTJ3	Q9NYV9
Q01094	Q07820
O60936	Q96T60
P55795	Q15637
P23229	Q13797
P06493	Q12888
P14867	Q9NQX3
P20701	Q9Y4G6
P16144	P56539
Q02750	Q05655
P15336	Q9UDV6
Q8IUQ4	Q9H422
Q92870	Q9HCE7
Q07820	Q96LC9
P35813	Q9BS40
P02647	P07711
P04899	P10145
P25054	P35221
Q96SN7	Q9P246
Q8TB52	Q9HCE7
P62807	Q9UBL3
O94813	P01106
P30304	P50613
O14764	P46459
Q96RT1	Q9Y289
P16333	Q9P1A6
P09769	P63096
Q9HC24	Q9P035
O15228	Q15286
P21580	P58012
O15067	P40337
P35638	Q16520
Q16777	Q9UKV0
P37198	Q9H8Y8
P08603	P62993
P50148	Q14500
P15104	Q9UKL3
O75821	Q99459
P32881	Q14653
P15880	P62701
O95163	P33240
O94875	Q8WX93
P51149	P60520
P78527	Q00653
P04637	Q9Y6P5
P26641	P48039
O14640	P32121
P25398	P46781
Q5SRE5	Q8IY92
O15264	P30305
Q13555	Q13936
Q9H254	Q9NYQ7
P62993	Q13153
P62993	Q9Y2H0
Q15370	Q9P2G9
P06576	Q01085
O14980	Q09161
P68104	Q16637
P62993	Q9H788
Q06190	Q13522
O14610	P48039
O75822	P78344
P68400	Q15257
P62873	Q8WYR1
Q96ST3	Q9UBU8
Q07889	Q8N264
P38398	Q9BX63
P23219	Q13164
O00217	Q14197
P30480	P62191
P10275	Q99638
P41146	Q96AW1
O60477	O75365
Q8NEB9	Q9C0C7
Q8N163	Q9NYJ8
Q7Z4P5	Q9H2X0
O95453	Q09161
O43255	Q9H422
P06241	P16144
Q70Z53	Q9UBQ0
P49336	Q71SY5
Q14738	Q9NY47
A6NIT4	P48551
O95819	P11142
O00487	O75832
O75937	Q05519
P17275	P45983
P09110	P61964
P49841	Q13469
Q99618	Q9UM11
P02768	P81605
P04637	P30153
P14921	P63279
Q15047	Q5T3J3
O43665	P63096
Q13164	Q8N122
P11171	Q15631
Q12805	Q5VTD9
Q96CX2	Q9H1Y0
P13569	P28799
P24043	P56199
P02768	Q16891
P10586	P35568
P19793	Q13133
P31150	P63104
P0CG48	Q9H013
P48730	P56645
P18847	P18848
P54253	Q9UKJ3
P84996	Q96PN6
P55769	Q96DI7
P10644	P35520
P53803	Q8N7H5
Q93077	Q96DB2
O75643	O94906
P03928	P56385
O75533	P11387
P48443	P55055
P20702	Q8TAK5
Q9C099	Q9NWQ9
P49815	Q9P0N9
O43353	P06733
P32121	Q7Z3T1
Q13535	Q96RL1
P01308	P27361
P09651	Q92620
Q8IU54	Q99650
P35462	P63215
Q13432	Q99547
Q2NKX8	Q99459
Q8NFD5	Q92925
P38919	P61326
A6NM45	Q9Y5I7
P15260	P29597
P60520	Q13501
O94829	P26367
Q7Z6B0	Q96BS2
O43678	P03905
P15248	Q01113
Q15287	Q93009
P26012	Q13683
P05771	Q9H6Z9
P10147	P51686
P23471	P41240
O43497	Q14654
Q9NP77	Q9UKF6
P49336	Q9Y4A5
Q13315	Q99729
Q9H461	Q9Y6F9
P83916	P84243
P62979	Q13233
P08238	P63208
P32121	Q8NGQ4
P08254	P35625
P01876	P02766
O75940	P09661
Q8N5V2	Q9BPY3
P49207	P63173
Q96PN6	Q9UBI6
P24522	Q13561
O95994	Q9Y3C7
P06454	Q14103
P38405	Q96R09
P61981	Q9UJF2
P08648	Q9HBI0
Q5T3J3	Q99728
P35568	P48357
P49407	P62330
P05771	Q14957
O43463	P24385
Q13573	Q8TF72
P04626	Q8WYR1
Q9UGI8	Q9UI08
Q05655	Q9NQ66
P00846	P56134
P01106	Q9Y6Q9
O15144	Q9BPX5
P04141	Q14627
P51617	Q03135
P24534	Q14164
P63279	Q92481
P0CG47	Q8IYW5
P53350	Q9H6R7
O15269	Q9Y5V3
P11802	Q08999
O75554	Q15393
O95163	Q9Y6M9
P49642	P49643
P19387	Q8WX92
P46940	Q99459
Q13569	Q92793
Q92900	Q9BZI7
P21246	P35226
P62993	Q9Y5X2
P07339	P10147
O43524	P61981
P09341	P41597
O00144	P56703
Q09472	Q92831
P28749	Q14186
P04637	P13611
O43707	P29474
P18089	P29992
P38646	P61981
P18847	Q6UUV9
P15170	Q96DU9
P98170	Q9C0K7
O43586	Q9Y265
P62316	Q08495
O76039	Q9H2G2
Q14192	Q15311
P43246	Q8IY92
Q15269	Q99442
P35626	Q9NQN1
P16234	Q9GZP0
O43516	O60861
Q01814	Q15700
P04899	P81274
P05067	Q92870
O00574	P02775
P23443	P31751
Q15560	Q99962
P05129	Q01970
Q8N8V2	Q9Y333
P20333	Q16512
P32969	P62910
P19387	P62875
Q8WUM4	Q9Y3C5
Q9UI95	Q9UJX2
O75694	Q13573
Q96CS3	Q9UBV2
P01730	P01903
P15018	P38484
P34931	Q92844
O75365	Q6P996
P08648	P49746
O75800	Q9BYM8
O75376	P35232
P17480	Q9NXR8
P28221	P50150
Q92608	Q96L33
O60359	Q66LE6
O60296	P18505
Q16539	Q6PJG2
P15153	Q13017
P01857	P07288
P60763	Q13233
P62875	Q96QV6
P15056	P36507
P42858	P62158
P63010	Q9NYB0
P61964	Q6DN03
O76081	Q15773
P18206	P68104
Q04206	Q15717
P62304	Q9Y4Y9
P67775	Q92997
P55010	Q99613
